#Total Fragments: 1000
#Fragments Considered: 667
#Valid Constructs: 619
#Guides Passing: 1278
#Guides Failing: 56
#Constructs Recognized: 344
#Constructs Unrecognized: 275
construct_id	target_a_id	probe_a_id	target_b_id	probe_b_id	A549-CV4-1000_d28_1
PBRM1_chr3_52696257__BRCA1_chr17_41256141	PBRM1	PBRM1_chr3_52696257	BRCA1	BRCA1_chr17_41256141	0
PBRM1_chr3_52696257__BRCA1_chr17_41276018	PBRM1	PBRM1_chr3_52696257	BRCA1	BRCA1_chr17_41276018	0
PBRM1_chr3_52696257__BRCA2_chr13_32890586	PBRM1	PBRM1_chr3_52696257	BRCA2	BRCA2_chr13_32890586	0
PBRM1_chr3_52696257__BRD4_chr19_15376361	PBRM1	PBRM1_chr3_52696257	BRD4	BRD4_chr19_15376361	0
PBRM1_chr3_52696257__BTK_chrX_100629565	PBRM1	PBRM1_chr3_52696257	BTK	BTK_chrX_100629565	0
PBRM1_chr3_52696257__BTK_chrX_100645534	PBRM1	PBRM1_chr3_52696257	BTK	BTK_chrX_100645534	0
PBRM1_chr3_52696257__CASP8_chr2_202131404	PBRM1	PBRM1_chr3_52696257	CASP8	CASP8_chr2_202131404	0
PBRM1_chr3_52696257__CASP8_chr2_202134297	PBRM1	PBRM1_chr3_52696257	CASP8	CASP8_chr2_202134297	0
PBRM1_chr3_52696257__CDH1_chr16_68771300	PBRM1	PBRM1_chr3_52696257	CDH1	CDH1_chr16_68771300	0
PBRM1_chr3_52696257__CDH1_chr16_68772255	PBRM1	PBRM1_chr3_52696257	CDH1	CDH1_chr16_68772255	0
PBRM1_chr3_52696257__CDK4_chr12_58144705	PBRM1	PBRM1_chr3_52696257	CDK4	CDK4_chr12_58144705	0
PBRM1_chr3_52696257__CDK6_chr7_92462628	PBRM1	PBRM1_chr3_52696257	CDK6	CDK6_chr7_92462628	0
PBRM1_chr3_52696257__CDK9_chr9_130550235	PBRM1	PBRM1_chr3_52696257	CDK9	CDK9_chr9_130550235	0
PBRM1_chr3_52696257__CDKN1B_chr12_12870777	PBRM1	PBRM1_chr3_52696257	CDKN1B	CDKN1B_chr12_12870777	0
PBRM1_chr3_52696257__CDKN1B_chr12_12870931	PBRM1	PBRM1_chr3_52696257	CDKN1B	CDKN1B_chr12_12870931	0
PBRM1_chr3_52696257__CDKN2A_chr9_21971100	PBRM1	PBRM1_chr3_52696257	CDKN2A	CDKN2A_chr9_21971100	0
PBRM1_chr3_52696257__CDKN2A_chr9_21994327	PBRM1	PBRM1_chr3_52696257	CDKN2A	CDKN2A_chr9_21994327	0
PBRM1_chr3_52696257__CHEK2_chr22_29130694	PBRM1	PBRM1_chr3_52696257	CHEK2	CHEK2_chr22_29130694	0
PBRM1_chr3_52696257__DHFR_chr5_79949819	PBRM1	PBRM1_chr3_52696257	DHFR	DHFR_chr5_79949819	0
PBRM1_chr3_52696257__DHFR_chr5_79950217	PBRM1	PBRM1_chr3_52696257	DHFR	DHFR_chr5_79950217	0
PBRM1_chr3_52696257__EGFR_chr7_55209986	PBRM1	PBRM1_chr3_52696257	EGFR	EGFR_chr7_55209986	0
PBRM1_chr3_52696257__EGFR_chr7_55209992	PBRM1	PBRM1_chr3_52696257	EGFR	EGFR_chr7_55209992	0
PBRM1_chr3_52696257__ERBB2_chr17_37855800	PBRM1	PBRM1_chr3_52696257	ERBB2	ERBB2_chr17_37855800	0
PBRM1_chr3_52696257__FGFR2_chr10_123298118	PBRM1	PBRM1_chr3_52696257	FGFR2	FGFR2_chr10_123298118	0
PBRM1_chr3_52696257__FGFR3_chr4_1795655	PBRM1	PBRM1_chr3_52696257	FGFR3	FGFR3_chr4_1795655	0
PBRM1_chr3_52696257__FGFR3_chr4_1795735	PBRM1	PBRM1_chr3_52696257	FGFR3	FGFR3_chr4_1795735	0
PBRM1_chr3_52696257__FLT3_chr13_28636131	PBRM1	PBRM1_chr3_52696257	FLT3	FLT3_chr13_28636131	0
PBRM1_chr3_52696257__FLT3_chr13_28636172	PBRM1	PBRM1_chr3_52696257	FLT3	FLT3_chr13_28636172	0
PBRM1_chr3_52696257__FNTA_chr8_42911471	PBRM1	PBRM1_chr3_52696257	FNTA	FNTA_chr8_42911471	0
PBRM1_chr3_52696257__GATA3_chr10_8097612	PBRM1	PBRM1_chr3_52696257	GATA3	GATA3_chr10_8097612	0
PBRM1_chr3_52696257__GATA3_chr10_8097722	PBRM1	PBRM1_chr3_52696257	GATA3	GATA3_chr10_8097722	0
PBRM1_chr3_52696257__HDAC1_chr1_32792601	PBRM1	PBRM1_chr3_52696257	HDAC1	HDAC1_chr1_32792601	0
PBRM1_chr3_52696257__HDAC1_chr1_32792637	PBRM1	PBRM1_chr3_52696257	HDAC1	HDAC1_chr1_32792637	0
PBRM1_chr3_52696257__HDAC2_chr6_114266539	PBRM1	PBRM1_chr3_52696257	HDAC2	HDAC2_chr6_114266539	0
PBRM1_chr3_52696257__HDAC2_chr6_114267214	PBRM1	PBRM1_chr3_52696257	HDAC2	HDAC2_chr6_114267214	0
PBRM1_chr3_52696257__HDAC2_chr6_114292056	PBRM1	PBRM1_chr3_52696257	HDAC2	HDAC2_chr6_114292056	0
PBRM1_chr3_52696257__HDAC6_chrX_48661385	PBRM1	PBRM1_chr3_52696257	HDAC6	HDAC6_chrX_48661385	0
PBRM1_chr3_52696257__HDAC6_chrX_48674389	PBRM1	PBRM1_chr3_52696257	HDAC6	HDAC6_chrX_48674389	0
PBRM1_chr3_52696257__HSP90AA1_chr14_102552141	PBRM1	PBRM1_chr3_52696257	HSP90AA1	HSP90AA1_chr14_102552141	0
PBRM1_chr3_52696257__HSP90AA1_chr14_102605736	PBRM1	PBRM1_chr3_52696257	HSP90AA1	HSP90AA1_chr14_102605736	0
PBRM1_chr3_52696257__IGF1R_chr15_99434664	PBRM1	PBRM1_chr3_52696257	IGF1R	IGF1R_chr15_99434664	0
PBRM1_chr3_52696257__IGF1R_chr15_99434807	PBRM1	PBRM1_chr3_52696257	IGF1R	IGF1R_chr15_99434807	0
PBRM1_chr3_52696257__JAK2_chr9_5050721	PBRM1	PBRM1_chr3_52696257	JAK2	JAK2_chr9_5050721	0
PBRM1_chr3_52696257__JAK2_chr9_5050816	PBRM1	PBRM1_chr3_52696257	JAK2	JAK2_chr9_5050816	0
PBRM1_chr3_52696257__KDM5C_chrX_53241021	PBRM1	PBRM1_chr3_52696257	KDM5C	KDM5C_chrX_53241021	0
PBRM1_chr3_52696257__KDM6A_chrX_44820616	PBRM1	PBRM1_chr3_52696257	KDM6A	KDM6A_chrX_44820616	0
PBRM1_chr3_52696257__KIT_chr4_55524164	PBRM1	PBRM1_chr3_52696257	KIT	KIT_chr4_55524164	0
PBRM1_chr3_52696257__KIT_chr4_55524176	PBRM1	PBRM1_chr3_52696257	KIT	KIT_chr4_55524176	0
PBRM1_chr3_52696257__KIT_chr4_55524229	PBRM1	PBRM1_chr3_52696257	KIT	KIT_chr4_55524229	0
PBRM1_chr3_52696257__KMT2D_chr12_49448161	PBRM1	PBRM1_chr3_52696257	KMT2D	KMT2D_chr12_49448161	0
PBRM1_chr3_52696257__KMT2D_chr12_49448168	PBRM1	PBRM1_chr3_52696257	KMT2D	KMT2D_chr12_49448168	0
PBRM1_chr3_52696257__MAP2K1_chr15_66679756	PBRM1	PBRM1_chr3_52696257	MAP2K1	MAP2K1_chr15_66679756	0
PBRM1_chr3_52696257__MAP3K1_chr5_56152466	PBRM1	PBRM1_chr3_52696257	MAP3K1	MAP3K1_chr5_56152466	0
PBRM1_chr3_52696257__MAP3K1_chr5_56152485	PBRM1	PBRM1_chr3_52696257	MAP3K1	MAP3K1_chr5_56152485	0
PBRM1_chr3_52696257__MLH1_chr3_37035029	PBRM1	PBRM1_chr3_52696257	MLH1	MLH1_chr3_37035029	0
PBRM1_chr3_52696257__MLH1_chr3_37038179	PBRM1	PBRM1_chr3_52696257	MLH1	MLH1_chr3_37038179	0
PBRM1_chr3_52696257__MSH6_chr2_48010356	PBRM1	PBRM1_chr3_52696257	MSH6	MSH6_chr2_48010356	0
PBRM1_chr3_52696257__NF1_chr17_29483038	PBRM1	PBRM1_chr3_52696257	NF1	NF1_chr17_29483038	0
PBRM1_chr3_52696257__NF1_chr17_29483039	PBRM1	PBRM1_chr3_52696257	NF1	NF1_chr17_29483039	0
PBRM1_chr3_52696257__NonTargetingControlGuideForHuman0352	PBRM1	PBRM1_chr3_52696257	NonTargetingControlGuideForHuman0352	NonTargetingControlGuideForHuman0352	0
PBRM1_chr3_52696257__PARP1_chr1_226578249	PBRM1	PBRM1_chr3_52696257	PARP1	PARP1_chr1_226578249	0
PBRM1_chr3_52696257__PARP1_chr1_226578301	PBRM1	PBRM1_chr3_52696257	PARP1	PARP1_chr1_226578301	0
PBRM1_chr3_52696257__PARP1_chr1_226595581	PBRM1	PBRM1_chr3_52696257	PARP1	PARP1_chr1_226595581	0
PBRM1_chr3_52696257__PIK3CA_chr3_178916614	PBRM1	PBRM1_chr3_52696257	PIK3CA	PIK3CA_chr3_178916614	1
PBRM1_chr3_52696257__PIK3CA_chr3_178919070	PBRM1	PBRM1_chr3_52696257	PIK3CA	PIK3CA_chr3_178919070	0
PBRM1_chr3_52696257__PIK3R1_chr5_67522521	PBRM1	PBRM1_chr3_52696257	PIK3R1	PIK3R1_chr5_67522521	0
PBRM1_chr3_52696257__PRKDC_chr8_48686781	PBRM1	PBRM1_chr3_52696257	PRKDC	PRKDC_chr8_48686781	0
PBRM1_chr3_52696257__PTEN_chr10_89653786	PBRM1	PBRM1_chr3_52696257	PTEN	PTEN_chr10_89653786	0
PBRM1_chr3_52696257__RB1_chr13_48934148	PBRM1	PBRM1_chr3_52696257	RB1	RB1_chr13_48934148	0
PBRM1_chr3_52696257__ROR1_chr1_64240072	PBRM1	PBRM1_chr3_52696257	ROR1	ROR1_chr1_64240072	0
PBRM1_chr3_52696257__ROR1_chr1_64240089	PBRM1	PBRM1_chr3_52696257	ROR1	ROR1_chr1_64240089	0
PBRM1_chr3_52696257__RUNX1_chr21_36252860	PBRM1	PBRM1_chr3_52696257	RUNX1	RUNX1_chr21_36252860	0
PBRM1_chr3_52696257__RUNX1_chr21_36252902	PBRM1	PBRM1_chr3_52696257	RUNX1	RUNX1_chr21_36252902	0
PBRM1_chr3_52696257__RUNX1_chr21_36421144	PBRM1	PBRM1_chr3_52696257	RUNX1	RUNX1_chr21_36421144	0
PBRM1_chr3_52696257__SETD2_chr3_47205411	PBRM1	PBRM1_chr3_52696257	SETD2	SETD2_chr3_47205411	0
PBRM1_chr3_52696257__SMAD4_chr18_48573460	PBRM1	PBRM1_chr3_52696257	SMAD4	SMAD4_chr18_48573460	0
PBRM1_chr3_52696257__SMAD4_chr18_48575673	PBRM1	PBRM1_chr3_52696257	SMAD4	SMAD4_chr18_48575673	0
PBRM1_chr3_52696257__SMAD4_chr18_48586241	PBRM1	PBRM1_chr3_52696257	SMAD4	SMAD4_chr18_48586241	0
PBRM1_chr3_52696257__SMARCA4_chr19_11094819	PBRM1	PBRM1_chr3_52696257	SMARCA4	SMARCA4_chr19_11094819	0
PBRM1_chr3_52696257__SMARCA4_chr19_11094851	PBRM1	PBRM1_chr3_52696257	SMARCA4	SMARCA4_chr19_11094851	0
PBRM1_chr3_52696257__SMARCA4_chr19_11095011	PBRM1	PBRM1_chr3_52696257	SMARCA4	SMARCA4_chr19_11095011	0
PBRM1_chr3_52696257__SMARCB1_chr22_24129339	PBRM1	PBRM1_chr3_52696257	SMARCB1	SMARCB1_chr22_24129339	0
PBRM1_chr3_52696257__SMARCB1_chr22_24133993	PBRM1	PBRM1_chr3_52696257	SMARCB1	SMARCB1_chr22_24133993	0
PBRM1_chr3_52696257__SMO_chr7_128845081	PBRM1	PBRM1_chr3_52696257	SMO	SMO_chr7_128845081	0
PBRM1_chr3_52696257__SRC_chr20_36014563	PBRM1	PBRM1_chr3_52696257	SRC	SRC_chr20_36014563	0
PBRM1_chr3_52696257__TOP1_chr20_39657693	PBRM1	PBRM1_chr3_52696257	TOP1	TOP1_chr20_39657693	0
PBRM1_chr3_52696257__TP53_chr17_7577537	PBRM1	PBRM1_chr3_52696257	TP53	TP53_chr17_7577537	0
PBRM1_chr3_52696257__TP53_chr17_7578373	PBRM1	PBRM1_chr3_52696257	TP53	TP53_chr17_7578373	0
PBRM1_chr3_52696257__TP53_chr17_7579881	PBRM1	PBRM1_chr3_52696257	TP53	TP53_chr17_7579881	0
PBRM1_chr3_52696257__TSC1_chr9_135804256	PBRM1	PBRM1_chr3_52696257	TSC1	TSC1_chr9_135804256	0
PBRM1_chr3_52696257__TYMS_chr18_659656	PBRM1	PBRM1_chr3_52696257	TYMS	TYMS_chr18_659656	0
PBRM1_chr3_52696257__VEGFA_chr6_43742077	PBRM1	PBRM1_chr3_52696257	VEGFA	VEGFA_chr6_43742077	0
PBRM1_chr3_52696257__VHL_chr3_10183773	PBRM1	PBRM1_chr3_52696257	VHL	VHL_chr3_10183773	0
PBRM1_chr3_52696257__VHL_chr3_10183791	PBRM1	PBRM1_chr3_52696257	VHL	VHL_chr3_10183791	0
PBRM1_chr3_52696257__WEE1_chr11_9595462	PBRM1	PBRM1_chr3_52696257	WEE1	WEE1_chr11_9595462	0
PBRM1_chr3_52696257__WEE1_chr11_9595542	PBRM1	PBRM1_chr3_52696257	WEE1	WEE1_chr11_9595542	0
PBRM1_chr3_52702516__ABL1_chr9_133589790	PBRM1	PBRM1_chr3_52702516	ABL1	ABL1_chr9_133589790	0
PBRM1_chr3_52702516__ABL1_chr9_133738283	PBRM1	PBRM1_chr3_52702516	ABL1	ABL1_chr9_133738283	0
PBRM1_chr3_52702516__ADA_chr20_43257696	PBRM1	PBRM1_chr3_52702516	ADA	ADA_chr20_43257696	0
PBRM1_chr3_52702516__ADA_chr20_43257769	PBRM1	PBRM1_chr3_52702516	ADA	ADA_chr20_43257769	0
PBRM1_chr3_52702516__AKT1_chr14_105239686	PBRM1	PBRM1_chr3_52702516	AKT1	AKT1_chr14_105239686	0
PBRM1_chr3_52702516__ALK_chr2_29541171	PBRM1	PBRM1_chr3_52702516	ALK	ALK_chr2_29541171	0
PBRM1_chr3_52702516__APC_chr5_112102023	PBRM1	PBRM1_chr3_52702516	APC	APC_chr5_112102023	0
PBRM1_chr3_52702516__APC_chr5_112102933	PBRM1	PBRM1_chr3_52702516	APC	APC_chr5_112102933	0
PBRM1_chr3_52702516__ARID1A_chr1_27056288	PBRM1	PBRM1_chr3_52702516	ARID1A	ARID1A_chr1_27056288	0
PBRM1_chr3_52702516__ARID2_chr12_46123614	PBRM1	PBRM1_chr3_52702516	ARID2	ARID2_chr12_46123614	0
PBRM1_chr3_52702516__ARID2_chr12_46205318	PBRM1	PBRM1_chr3_52702516	ARID2	ARID2_chr12_46205318	0
PBRM1_chr3_52702516__ARID2_chr12_46254608	PBRM1	PBRM1_chr3_52702516	ARID2	ARID2_chr12_46254608	0
PBRM1_chr3_52702516__ATM_chr11_108098390	PBRM1	PBRM1_chr3_52702516	ATM	ATM_chr11_108098390	0
PBRM1_chr3_52702516__ATM_chr11_108098402	PBRM1	PBRM1_chr3_52702516	ATM	ATM_chr11_108098402	0
PBRM1_chr3_52702516__BCL2_chr18_60795945	PBRM1	PBRM1_chr3_52702516	BCL2	BCL2_chr18_60795945	0
PBRM1_chr3_52702516__BCL2_chr18_60795960	PBRM1	PBRM1_chr3_52702516	BCL2	BCL2_chr18_60795960	0
PBRM1_chr3_52702516__BCL2_chr18_60985877	PBRM1	PBRM1_chr3_52702516	BCL2	BCL2_chr18_60985877	0
PBRM1_chr3_52702516__BRAF_chr7_140508787	PBRM1	PBRM1_chr3_52702516	BRAF	BRAF_chr7_140508787	1
PBRM1_chr3_52702516__BRCA1_chr17_41267735	PBRM1	PBRM1_chr3_52702516	BRCA1	BRCA1_chr17_41267735	0
PBRM1_chr3_52702516__BRCA1_chr17_41276018	PBRM1	PBRM1_chr3_52702516	BRCA1	BRCA1_chr17_41276018	0
PBRM1_chr3_52702516__BRCA2_chr13_32914228	PBRM1	PBRM1_chr3_52702516	BRCA2	BRCA2_chr13_32914228	0
PBRM1_chr3_52702516__BRD4_chr19_15376403	PBRM1	PBRM1_chr3_52702516	BRD4	BRD4_chr19_15376403	0
PBRM1_chr3_52702516__BTK_chrX_100629565	PBRM1	PBRM1_chr3_52702516	BTK	BTK_chrX_100629565	0
PBRM1_chr3_52702516__CASP8_chr2_202134297	PBRM1	PBRM1_chr3_52702516	CASP8	CASP8_chr2_202134297	0
PBRM1_chr3_52702516__CDH1_chr16_68772250	PBRM1	PBRM1_chr3_52702516	CDH1	CDH1_chr16_68772250	0
PBRM1_chr3_52702516__CDH1_chr16_68772255	PBRM1	PBRM1_chr3_52702516	CDH1	CDH1_chr16_68772255	0
PBRM1_chr3_52702516__CDK4_chr12_58144705	PBRM1	PBRM1_chr3_52702516	CDK4	CDK4_chr12_58144705	0
PBRM1_chr3_52702516__CDK4_chr12_58145497	PBRM1	PBRM1_chr3_52702516	CDK4	CDK4_chr12_58145497	0
PBRM1_chr3_52702516__CDK6_chr7_92244474	PBRM1	PBRM1_chr3_52702516	CDK6	CDK6_chr7_92244474	0
PBRM1_chr3_52702516__CDK6_chr7_92252365	PBRM1	PBRM1_chr3_52702516	CDK6	CDK6_chr7_92252365	0
PBRM1_chr3_52702516__CDK9_chr9_130548998	PBRM1	PBRM1_chr3_52702516	CDK9	CDK9_chr9_130548998	0
PBRM1_chr3_52702516__CDK9_chr9_130550235	PBRM1	PBRM1_chr3_52702516	CDK9	CDK9_chr9_130550235	0
PBRM1_chr3_52702516__CDKN2A_chr9_21968726	PBRM1	PBRM1_chr3_52702516	CDKN2A	CDKN2A_chr9_21968726	0
PBRM1_chr3_52702516__CDKN2A_chr9_21994327	PBRM1	PBRM1_chr3_52702516	CDKN2A	CDKN2A_chr9_21994327	0
PBRM1_chr3_52702516__CHEK1_chr11_125496644	PBRM1	PBRM1_chr3_52702516	CHEK1	CHEK1_chr11_125496644	0
PBRM1_chr3_52702516__CHEK1_chr11_125499147	PBRM1	PBRM1_chr3_52702516	CHEK1	CHEK1_chr11_125499147	0
PBRM1_chr3_52702516__CHEK2_chr22_29090029	PBRM1	PBRM1_chr3_52702516	CHEK2	CHEK2_chr22_29090029	0
PBRM1_chr3_52702516__CHEK2_chr22_29130694	PBRM1	PBRM1_chr3_52702516	CHEK2	CHEK2_chr22_29130694	0
PBRM1_chr3_52702516__DHFR_chr5_79949819	PBRM1	PBRM1_chr3_52702516	DHFR	DHFR_chr5_79949819	0
PBRM1_chr3_52702516__ERBB2_chr17_37855800	PBRM1	PBRM1_chr3_52702516	ERBB2	ERBB2_chr17_37855800	0
PBRM1_chr3_52702516__ERBB2_chr17_37868221	PBRM1	PBRM1_chr3_52702516	ERBB2	ERBB2_chr17_37868221	0
PBRM1_chr3_52702516__FGFR2_chr10_123298118	PBRM1	PBRM1_chr3_52702516	FGFR2	FGFR2_chr10_123298118	0
PBRM1_chr3_52702516__FGFR2_chr10_123298215	PBRM1	PBRM1_chr3_52702516	FGFR2	FGFR2_chr10_123298215	0
PBRM1_chr3_52702516__FGFR3_chr4_1795736	PBRM1	PBRM1_chr3_52702516	FGFR3	FGFR3_chr4_1795736	0
PBRM1_chr3_52702516__FLT3_chr13_28636131	PBRM1	PBRM1_chr3_52702516	FLT3	FLT3_chr13_28636131	0
PBRM1_chr3_52702516__FLT3_chr13_28674643	PBRM1	PBRM1_chr3_52702516	FLT3	FLT3_chr13_28674643	0
PBRM1_chr3_52702516__FNTA_chr8_42911471	PBRM1	PBRM1_chr3_52702516	FNTA	FNTA_chr8_42911471	0
PBRM1_chr3_52702516__FNTA_chr8_42914260	PBRM1	PBRM1_chr3_52702516	FNTA	FNTA_chr8_42914260	0
PBRM1_chr3_52702516__FNTA_chr8_42924781	PBRM1	PBRM1_chr3_52702516	FNTA	FNTA_chr8_42924781	0
PBRM1_chr3_52702516__GATA3_chr10_8097722	PBRM1	PBRM1_chr3_52702516	GATA3	GATA3_chr10_8097722	0
PBRM1_chr3_52702516__HDAC1_chr1_32757816	PBRM1	PBRM1_chr3_52702516	HDAC1	HDAC1_chr1_32757816	0
PBRM1_chr3_52702516__HDAC1_chr1_32792637	PBRM1	PBRM1_chr3_52702516	HDAC1	HDAC1_chr1_32792637	0
PBRM1_chr3_52702516__HDAC2_chr6_114266539	PBRM1	PBRM1_chr3_52702516	HDAC2	HDAC2_chr6_114266539	0
PBRM1_chr3_52702516__HDAC6_chrX_48661385	PBRM1	PBRM1_chr3_52702516	HDAC6	HDAC6_chrX_48661385	0
PBRM1_chr3_52702516__HDAC6_chrX_48674389	PBRM1	PBRM1_chr3_52702516	HDAC6	HDAC6_chrX_48674389	0
PBRM1_chr3_52702516__HSP90AA1_chr14_102552141	PBRM1	PBRM1_chr3_52702516	HSP90AA1	HSP90AA1_chr14_102552141	0
PBRM1_chr3_52702516__HSP90AA1_chr14_102605736	PBRM1	PBRM1_chr3_52702516	HSP90AA1	HSP90AA1_chr14_102605736	0
PBRM1_chr3_52702516__IGF1R_chr15_99434664	PBRM1	PBRM1_chr3_52702516	IGF1R	IGF1R_chr15_99434664	0
PBRM1_chr3_52702516__JAK2_chr9_5021970	PBRM1	PBRM1_chr3_52702516	JAK2	JAK2_chr9_5021970	0
PBRM1_chr3_52702516__JAK2_chr9_5050721	PBRM1	PBRM1_chr3_52702516	JAK2	JAK2_chr9_5050721	0
PBRM1_chr3_52702516__JAK2_chr9_5050816	PBRM1	PBRM1_chr3_52702516	JAK2	JAK2_chr9_5050816	0
PBRM1_chr3_52702516__KDM5C_chrX_53241022	PBRM1	PBRM1_chr3_52702516	KDM5C	KDM5C_chrX_53241022	0
PBRM1_chr3_52702516__KDM6A_chrX_44820615	PBRM1	PBRM1_chr3_52702516	KDM6A	KDM6A_chrX_44820615	0
PBRM1_chr3_52702516__KIT_chr4_55524164	PBRM1	PBRM1_chr3_52702516	KIT	KIT_chr4_55524164	0
PBRM1_chr3_52702516__KIT_chr4_55524229	PBRM1	PBRM1_chr3_52702516	KIT	KIT_chr4_55524229	0
PBRM1_chr3_52702516__MAP2K1_chr15_66679721	PBRM1	PBRM1_chr3_52702516	MAP2K1	MAP2K1_chr15_66679721	0
PBRM1_chr3_52702516__MAP2K1_chr15_66679728	PBRM1	PBRM1_chr3_52702516	MAP2K1	MAP2K1_chr15_66679728	0
PBRM1_chr3_52702516__MAP2K1_chr15_66679756	PBRM1	PBRM1_chr3_52702516	MAP2K1	MAP2K1_chr15_66679756	0
PBRM1_chr3_52702516__MAP3K1_chr5_56111382	PBRM1	PBRM1_chr3_52702516	MAP3K1	MAP3K1_chr5_56111382	0
PBRM1_chr3_52702516__MET_chr7_116339123	PBRM1	PBRM1_chr3_52702516	MET	MET_chr7_116339123	0
PBRM1_chr3_52702516__MET_chr7_116340207	PBRM1	PBRM1_chr3_52702516	MET	MET_chr7_116340207	0
PBRM1_chr3_52702516__MSH6_chr2_48018111	PBRM1	PBRM1_chr3_52702516	MSH6	MSH6_chr2_48018111	0
PBRM1_chr3_52702516__MTOR_chr1_11317149	PBRM1	PBRM1_chr3_52702516	MTOR	MTOR_chr1_11317149	0
PBRM1_chr3_52702516__MTOR_chr1_11319459	PBRM1	PBRM1_chr3_52702516	MTOR	MTOR_chr1_11319459	0
PBRM1_chr3_52702516__NonTargetingControlGuideForHuman0352	PBRM1	PBRM1_chr3_52702516	NonTargetingControlGuideForHuman0352	NonTargetingControlGuideForHuman0352	0
PBRM1_chr3_52702516__PARP1_chr1_226578249	PBRM1	PBRM1_chr3_52702516	PARP1	PARP1_chr1_226578249	0
PBRM1_chr3_52702516__PARP1_chr1_226578301	PBRM1	PBRM1_chr3_52702516	PARP1	PARP1_chr1_226578301	0
PBRM1_chr3_52702516__PDGFRA_chr4_55124932	PBRM1	PBRM1_chr3_52702516	PDGFRA	PDGFRA_chr4_55124932	0
PBRM1_chr3_52702516__PDGFRA_chr4_55129914	PBRM1	PBRM1_chr3_52702516	PDGFRA	PDGFRA_chr4_55129914	0
PBRM1_chr3_52702516__PIK3CA_chr3_178916614	PBRM1	PBRM1_chr3_52702516	PIK3CA	PIK3CA_chr3_178916614	0
PBRM1_chr3_52702516__PIK3CA_chr3_178919167	PBRM1	PBRM1_chr3_52702516	PIK3CA	PIK3CA_chr3_178919167	0
PBRM1_chr3_52702516__PTEN_chr10_89653786	PBRM1	PBRM1_chr3_52702516	PTEN	PTEN_chr10_89653786	0
PBRM1_chr3_52702516__PTEN_chr10_89685297	PBRM1	PBRM1_chr3_52702516	PTEN	PTEN_chr10_89685297	0
PBRM1_chr3_52702516__ROR1_chr1_64240143	PBRM1	PBRM1_chr3_52702516	ROR1	ROR1_chr1_64240143	0
PBRM1_chr3_52702516__RPS6KB1_chr17_57987922	PBRM1	PBRM1_chr3_52702516	RPS6KB1	RPS6KB1_chr17_57987922	0
PBRM1_chr3_52702516__RPS6KB1_chr17_57987949	PBRM1	PBRM1_chr3_52702516	RPS6KB1	RPS6KB1_chr17_57987949	0
PBRM1_chr3_52702516__RRM2_chr2_10262957	PBRM1	PBRM1_chr3_52702516	RRM2	RRM2_chr2_10262957	0
PBRM1_chr3_52702516__RUNX1_chr21_36252902	PBRM1	PBRM1_chr3_52702516	RUNX1	RUNX1_chr21_36252902	0
PBRM1_chr3_52702516__SETD2_chr3_47142951	PBRM1	PBRM1_chr3_52702516	SETD2	SETD2_chr3_47142951	0
PBRM1_chr3_52702516__SETD2_chr3_47142972	PBRM1	PBRM1_chr3_52702516	SETD2	SETD2_chr3_47142972	0
PBRM1_chr3_52702516__SETD2_chr3_47205411	PBRM1	PBRM1_chr3_52702516	SETD2	SETD2_chr3_47205411	0
PBRM1_chr3_52702516__SMAD4_chr18_48586241	PBRM1	PBRM1_chr3_52702516	SMAD4	SMAD4_chr18_48586241	0
PBRM1_chr3_52702516__SMARCA4_chr19_11094819	PBRM1	PBRM1_chr3_52702516	SMARCA4	SMARCA4_chr19_11094819	0
PBRM1_chr3_52702516__SMARCA4_chr19_11094851	PBRM1	PBRM1_chr3_52702516	SMARCA4	SMARCA4_chr19_11094851	0
PBRM1_chr3_52702516__SMARCA4_chr19_11095011	PBRM1	PBRM1_chr3_52702516	SMARCA4	SMARCA4_chr19_11095011	0
PBRM1_chr3_52702516__SMARCB1_chr22_24129339	PBRM1	PBRM1_chr3_52702516	SMARCB1	SMARCB1_chr22_24129339	0
PBRM1_chr3_52702516__SMARCB1_chr22_24133949	PBRM1	PBRM1_chr3_52702516	SMARCB1	SMARCB1_chr22_24133949	0
PBRM1_chr3_52702516__SMARCB1_chr22_24133993	PBRM1	PBRM1_chr3_52702516	SMARCB1	SMARCB1_chr22_24133993	0
PBRM1_chr3_52702516__SMO_chr7_128828974	PBRM1	PBRM1_chr3_52702516	SMO	SMO_chr7_128828974	0
PBRM1_chr3_52702516__SMO_chr7_128845117	PBRM1	PBRM1_chr3_52702516	SMO	SMO_chr7_128845117	0
PBRM1_chr3_52702516__SRC_chr20_36014563	PBRM1	PBRM1_chr3_52702516	SRC	SRC_chr20_36014563	0
PBRM1_chr3_52702516__SRC_chr20_36022600	PBRM1	PBRM1_chr3_52702516	SRC	SRC_chr20_36022600	0
PBRM1_chr3_52702516__TP53_chr17_7577537	PBRM1	PBRM1_chr3_52702516	TP53	TP53_chr17_7577537	0
PBRM1_chr3_52702516__TP53_chr17_7578373	PBRM1	PBRM1_chr3_52702516	TP53	TP53_chr17_7578373	0
PBRM1_chr3_52702516__TSC1_chr9_135796796	PBRM1	PBRM1_chr3_52702516	TSC1	TSC1_chr9_135796796	0
PBRM1_chr3_52702516__TSC1_chr9_135804256	PBRM1	PBRM1_chr3_52702516	TSC1	TSC1_chr9_135804256	0
